x,y,class
0.03855060387115463,0.04206374568653607,0
0.03704287038722467,0.044705300121441006,0
0.04739186102392769,0.035241792883310426,0
0.039887486746199775,0.04490210702728502,0
-0.00793460073815421,0.060543333976819526,0
0.025714355756192672,0.056484258474722,0
0.01644316273922536,0.06088162548772182,0
0.05149371063115011,0.038113017065562825,0
-0.014024056447846376,0.06353572642748935,0
0.016172950153743322,0.06405591907677494,0
0.06390676903958316,0.020344934403920982,0
0.05150502213357449,0.044502748067272745,0
0.06508474167366805,-0.023119530776807114,0
0.04418139546547947,0.05438583468466251,0
-0.042736126210258414,0.05678662395080464,0
0.06759487495318431,0.0250063282555702,0
0.053767407413282814,0.04948474419855818,0
0.03961940831634315,0.06258810537629568,0
0.0060736357042983765,0.07482899068449093,0
0.0470286663949899,0.059798611089570165,0
0.06757738660685036,0.03706983450373042,0
0.06355566804207849,0.045352655226475774,0
0.05848835643562834,0.05322229710801794,0
0.07150535927154807,0.03605277827129102,0
0.06327436476657226,0.05070006383293421,0
0.024364728205414164,0.078382575987307,0
0.06869566968761794,0.04673011513745902,0
0.07463025339255996,0.03873575189436258,0
0.0825029420351188,-0.02080231380125767,0
0.06662458243146514,0.0545158622187518,0
0.029451459173082544,0.08195591674729862,0
0.08758783739254924,0.009374540197317309,0
0.08478330501705998,0.02736159690346717,0
0.05229680754792318,0.07335712816581653,0
0.027302488018999878,0.08690317039175166,0
0.09138284415126618,-0.011407419547109143,0
0.0076244565305725815,0.09278034082850044,0
0.05505759062963383,0.07630439212422763,0
0.08449497447705621,0.0436311402471537,0
0.040667923715039585,0.08706652436854165,0
0.07469686405698407,0.0620340613271092,0
0.09244843548916143,0.032810419474161474,0
0.0703074203528992,0.06983908709006581,0
0.03516417440572135,0.09372038667448011,0
0.0654308424940223,0.07707293619927498,0
0.08405403613609898,0.057963421766657724,0
0.103065395299041,-0.002788218309516466,0
0.05199065426991458,0.09019221895432199,0
0.10219333346190151,-0.024568388532823875,0
0.06224784933298503,0.08592852265934893,0
0.10504822762572194,-0.02089981496443987,0
0.08935764276253837,-0.06084878567923082,0
0.107539866556459,-0.018438405343262926,0
0.09307219370207119,0.058837089560452534,0
0.10339679838718188,-0.040679000671429225,0
0.11120048874336785,-0.014268040702034534,0
0.11088607256236195,0.022335068162746254,0
0.09910552792396395,0.05656965065263759,0
0.09417304638133368,0.06620367862305976,0
0.10327861315279219,0.0530705237125776,0
0.08324477060486724,-0.08238159557065862,0
0.11710427457326833,0.015442755726692254,0
0.11761792479669443,0.01885174544263798,0
0.098630863668979,0.06856235110892393,0
0.11881634648445248,0.023515990085978298,0
0.10769610751625194,0.05757917277504437,0
0.09419556645165054,0.07928744357364804,0
0.11910579104105175,0.034937211251991646,0
0.10629092596348057,0.06601920929096407,0
0.12237344492952208,0.03053751246687747,0
0.11929099339955244,0.04394275077125547,0
0.10264337289393399,0.07668869029116897,0
0.12910088373931652,0.0027007049773683824,0
0.13010163367630107,-0.0027231750663830505,0
-0.013037082832087085,0.13048144704500791,0
0.12298459012065194,0.04830829053732356,0
0.12603510177918775,0.04289037488008628,0
0.1256476779549862,0.046953455298135015,0
0.12359275700051907,-0.054647371071277345,0
0.13419790842065957,0.022890367790772918,0
0.12585888096193087,0.054462248073142094,0
0.1160827375445331,0.07487952492129192,0
0.13784721957185467,-0.0189167676067982,0
0.07775621689401388,0.11659000648781691,0
0.13413524294502754,0.04391535406554257,0
0.12754859852605657,0.06273550499355034,0
0.13500333916919316,0.04758211683044551,0
0.1381813012452017,0.04103001678321155,0
0.11009523860196693,0.09458409801008424,0
0.11217723570085242,0.093674776881966,0
0.1459901386970451,0.018416360030193264,0
0.1291210430696491,0.07263353245114458,0
0.12069727283665976,-0.08762212632496455,0
0.14942039235091342,-0.014785599068408772,0
0.12339385616622513,0.08729620126183665,0
0.1488952841262311,-0.03131248584032531,0
0.15135415183770953,0.02340532081046418,0
0.15356253658630814,-0.013492612799657803,0
0.113361017774348,-0.10593583822476803,0
0.14060340350604145,-0.06793694155599822,0
0.14109836954543062,0.06920709614873675,0
0.15276045308125025,-0.04096641266198578,0
0.15619685667751868,0.030564356828064375,0
0.1371800693302878,-0.08266139051011409,0
0.1611119821863625,-0.003981088142076366,0
0.11905759767770525,0.11009929732891603,0
-0.016532352189987356,0.16232343991080037,0
0.1583002057334137,0.043484683055962786,0
0.15607684424710158,0.05403286475749997,0
0.1585615479249838,0.04969336271570892,0
0.06248754398666236,-0.15504892332812423,0
0.16576266706991202,-0.02834203575798304,0
0.14373233502346985,-0.08921448125774199,0
0.16013831633888004,0.05756393363811631,0
0.15270102003079034,-0.07734318536022777,0
0.17080539303885128,0.021651202722426953,0
0.14044999324790733,0.10130521854045138,0
0.17416791852761432,-0.0014761791943601788,0
0.17310743066162418,-0.026835786692107358,0
0.1653839481128017,0.06071404086931774,0
0.10790799447432244,-0.14052621407055138,0
0.17322562069693964,-0.04171747251517773,0
0.15254223519414986,0.09400023794276831,0
0.097900912282926,0.15126238363827613,0
0.14728142942817726,-0.10552156632556609,0
0.1454059485031426,-0.1097609112779375,0
0.15318457758957083,-0.10045179834043992,0
0.18085930371467632,0.03483857005440893,0
0.18251803118673177,0.03131646697490843,0
0.15525103245461416,-0.10277359995803166,0
0.18633647811061552,-0.017825823189495504,0
0.17900894111263274,-0.05805680989588491,0
0.14932653150195577,-0.11616426427976133,0
0.11932970339825831,-0.14809703012371453,0
0.191017791302093,0.008140945594748634,0
0.18494590949403486,-0.052276661150697054,0
0.16995395575387995,-0.09186546042877423,0
0.19374121029199773,-0.013256262419110494,0
0.12557683368552805,-0.1494376895860197,0
0.1946041199560422,0.024943614373034252,0
0.15840074072690877,-0.11745611912368338,0
0.19418526836996736,-0.03968132201799744,0
0.09625962291179788,-0.174397264767773,0
0.1753260546468221,-0.09664830429024492,0
0.19951152322807195,-0.026020673781067892,0
0.19215277883976714,-0.06295268190931817,0
0.2005644511245284,0.03264112034166341,0
0.13706638102061408,-0.1513676458447583,0
0.18803294781451046,-0.08217534167556574,0
0.19090337815975633,-0.0779544718739695,0
0.15346956883736776,-0.13921895761527217,0
0.14657417811110499,-0.14787382552813957,0
0.197654159344081,-0.06856621990402632,0
0.2100982755446882,0.006859088114978476,0
0.09071132096333305,-0.19073969694427545,0
0.15124459930527367,-0.14885931006486694,0
0.16994258475702148,-0.12876098855944562,0
0.11360330732256262,-0.18160952105214268,0
0.19278270146695906,-0.09566827517642797,0
0.03811812722562448,-0.21282965143905272,0
0.18843146271812172,-0.1080597210504489,0
0.19055575116125453,-0.10633765307596339,0
0.16575902543282336,-0.1434608363374643,0
0.1953652967613806,-0.10163339124116631,0
0.18434992215909698,-0.12228628262623484,0
0.16411460962341365,-0.1498302738352208,0
0.21076149579250877,-0.07354046013909114,0
0.1374572319518998,-0.17714968843629617,0
0.16793742099463724,-0.15007806204580137,0
-0.025117664397603358,-0.22482750803175544,0
0.19172596568199213,-0.12195641383986955,0
0.21409910575599736,-0.07905502561304045,0
0.21912190258439626,-0.06731739255809654,0
0.1325300234141226,-0.1882597986977489,0
0.1426889016473518,-0.18195537816559174,0
0.22163783512364366,-0.06934320247342193,0
0.08382465057303792,-0.21764918800844596,0
0.23419869807339064,0.004079988728774605,0
0.2222094032744319,-0.0771919490141126,0
0.1980702611255467,-0.1287467707118146,0
0.16742370338865833,-0.1680797735469195,0
0.2205410109306854,-0.09010616325496752,0
0.01089027283295337,-0.23899124575890596,0
0.03758249652134156,-0.2372823823757501,0
0.1448159962598997,-0.19293953379975673,0
0.14504672700631743,-0.19401739847576557,0
0.1575148182364958,-0.18535468005803166,0
0.1490457801239252,-0.1934957525985844,0
0.06928899772459061,-0.23525361869633835,0
0.057976560742917356,-0.23932390644227283,0
0.09792541240723728,-0.22702822484487234,0
0.18145262663597272,-0.16941705063313484,0
0.2445554220619727,-0.04814388633466114,0
0.24889998839557081,-0.02596119271138371,0
0.12149364653754906,-0.2199238165964034,0
0.244184684568317,-0.06328537420767476,0
0.1942638718434016,-0.16247694722565068,0
0.007456233278850398,-0.25414490038495424,0
0.09818515218010401,-0.23561604619973434,0
0.1287436340889679,-0.22156792536835743,0
0.12084782587680833,-0.22710592108612063,0
0.055785796824880135,-0.25216120405645753,0
0.0536402383215144,-0.2536495384274746,0
0.21874195485530837,-0.14102255229861874,0
0.23309433021859702,-0.11800203326963762,0
0.21133491891030623,-0.15530307870771237,0
0.13778922734349358,-0.22432493087507083,0
-0.14830399321255675,-0.21872706042998613,0
0.10184028788514532,-0.24493716892240402,0
0.11311264730279824,-0.24104616481398533,0
-0.01432726851337711,-0.26688297347237877,0
-0.000535858886197838,-0.26826773308564267,0
0.19476989899073863,-0.18593177732691016,0
0.2697399043120224,-0.01692344568065133,0
-0.20695077346532065,-0.17538380763125533,0
0.15819045801993087,-0.22160317966976653,0
0.1731050541793091,-0.21145430263550455,0
-0.054051030511429184,-0.2688956370589385,0
0.21804796355574835,-0.16802250672772867,0
0.1476891728538269,-0.23348766360310722,0
0.25013321700360336,-0.11964974820587126,0
-0.027786827913813317,-0.2768875084867698,0
0.1879041971801747,-0.2066129921297973,0
0.08710415341873315,-0.2664017679580942,0
-0.013843771854766438,-0.28094040147346633,0
0.12017106886235839,-0.2554255294581425,0
-0.20870567043717575,-0.1915498935398449,0
0.10843719411924262,-0.26279065665006707,0
0.2580441577418384,-0.12165897688050743,0
-0.025982999553807503,-0.28510475522127005,0
-0.03736042207471437,-0.2848476510334736,0
-0.048391956888753154,-0.28419774044258034,0
0.17627189269427518,-0.2293828954902262,0
0.15222927850346668,-0.24717341969381534,0
0.09401061524562361,-0.27570386396147445,0
-0.05324859001596114,-0.2874010643591894,0
0.09734259459636656,-0.27666834869220797,0
-0.11492116298648349,-0.2709285107773096,0
-0.04565675810921305,-0.29174436046390423,0
-0.021964792769819056,-0.29548103674767606,0
0.1775598437214864,-0.2384495436730356,0
0.27636893361107323,-0.1122590188017816,0
0.044946494116287115,-0.29590519297184714,0
-0.1403722277503893,-0.2654729892792172,0
-0.0749229592778064,-0.29183732512979504,0
0.17968031891301597,-0.24310833998978615,0
-0.0592900055448661,-0.29745182641427054,0
0.04276048097340311,-0.301284999435833,0
-0.0332595596563062,-0.30348827183111093,0
0.20878981843955008,-0.22412131759159465,0
0.18300955886764356,-0.24687098348639178,0
0.07187659952966115,-0.2998128873347235,0
-0.14275070066020784,-0.27439840795168935,0
0.08484941831519362,-0.29848461417040306,0
0.011285012193365307,-0.31110670364067017,0
-0.17410338574586956,-0.2592816836833799,0
0.09680276130105103,-0.29798398900588297,0
0.09034400390992732,-0.3010505757184341,0
0.11439160482525416,-0.29383381156344074,0
-0.1722138084459815,-0.265326998529088,0
0.08197228891921864,-0.30654660937417527,0
0.20323910721250218,-0.2449906469163002,0
0.09983624465710726,-0.30331098223328423,0
-0.046554605003388545,-0.3169191953212855,0
-0.037943264962551834,-0.31907318937770596,0
-0.10536741158184637,-0.30461350601015186,0
-0.19946943840404519,-0.25446004509080217,0
-0.06691099992212086,-0.3173471056081203,0
0.054459338428303895,-0.3207346999561791,0
0.24948162966425633,-0.21035158120086206,0
-0.06962495721829585,-0.31983674671244666,0
-0.15574296121775982,-0.28903913439878326,0
-0.11727062021602719,-0.3077424390470937,0
-0.13310898512341013,-0.30232453624468014,0
0.06260140675284553,-0.3253636657562691,0
-0.14405534705680534,-0.2994876226120057,0
0.2206566476638461,-0.24984346089674705,0
0.17828776428987367,-0.282830196795358,0
0.2218667954488348,-0.25144564462668006,0
-0.19342269874722215,-0.27515412181083254,0
-0.17770376003057287,-0.2867365564988899,0
-0.18004532806758045,-0.28645507681063226,0
-0.3026053355473134,-0.15356170786220497,0
0.12044155758634456,-0.3183164753341459,0
-0.13309845844885276,-0.31432262353709944,0
-0.026155747167519,-0.3413417001342648,0
0.023185695178035197,-0.3425595932933366,0
-0.21842469903288023,-0.2662023259371189,0
-0.03827974176287042,-0.3432172328457063,0
0.0777223625533337,-0.3375130012112,0
-0.2226590164827872,-0.266595465243047,0
-0.03223706428936075,-0.3468534899392333,0
-0.09696389383272969,-0.33562325781091046,0
-0.24510510192618692,-0.2503374862068538,0
-0.07257151282758939,-0.34377485018880566,0
-0.06737421523175793,-0.34585097271822296,0
-0.19320634634455727,-0.29585452516101013,0
-0.33126071772513743,-0.12583062163924238,0
0.14069684288866552,-0.32631553285262566,0
-0.3377431616483307,-0.11366358025052711,0
-0.2853462146374014,-0.21513209581450202,0
-0.22058933538032463,-0.2824200030482335,0
-0.2429040703803537,-0.26483346040828254,0
0.05469092160056768,-0.3561860362416378,0
-0.22227626966453531,-0.28491278214386095,0
-0.30922838639373496,-0.18890284991275003,0
-0.1900565883719267,-0.3096957007308297,0
0.10163637778784657,-0.34990203876058423,0
-0.12601828622735411,-0.3429449543948527,0
0.06942935286108809,-0.3597275071019522,0
0.03870695851630987,-0.36532253416514965,0
0.0070195412984482486,-0.3683014809287811,0
-0.3003070765109564,-0.21505671537008136,0
-0.35933299611840047,-0.08974413155665907,0
-0.16882946556528472,-0.33077682360043514,0
-0.33533387993508673,-0.16190235536862815,0
-0.10803641489494992,-0.35740146754155716,0
-0.14043451988564587,-0.347036479080647,0
-0.3526646549412002,-0.12858582189887083,0
-0.3730423643433365,0.04998570895111059,0
-0.35814218369947665,-0.11894478219408285,0
0.22144954711279097,-0.3068066089701965,0
-0.15690107457692043,-0.34541390576363706,0
-0.2594262506760521,-0.2781856470749148,0
-0.26233327414658586,-0.27682668104773234,0
-0.06896505683039944,-0.37611182817455535,0
-0.34400962589724576,0.1692341453269031,0
0.11039757688619596,-0.3681898015646531,0
-0.2381794906800234,-0.30297264808567564,0
-0.08379643561486565,-0.3771903988213029,0
-0.19347969402151075,-0.33561078038133446,0
-0.2511866949956273,-0.2962275890124067,0
-0.13815197517923616,-0.36405786397648,0
-0.2793747527879905,-0.27268004036564647,0
0.04303133709134842,-0.38901866958209097,0
-0.09068934184656101,-0.3817685593168495,0
-0.31291081819782135,-0.23842227626700313,0
-0.036759868552960026,-0.39267753996592447,0
-0.3253948142415203,-0.22462353742341326,0
-0.18114534885634737,-0.35258540194364435,0
-0.07101890798090796,-0.3910000078867318,0
-0.2883865156038129,-0.27487179095771314,0
-0.16968138141121225,-0.3615634232648315,0
-0.3967180033821966,0.05417846835454462,0
-0.31262673312273176,-0.25176896310708596,0
-0.3996866469948405,0.04667202238222276,0
-0.15894580187047724,-0.3707701955999161,0
-0.4007026669767719,-0.054592077991071575,0
-0.31386183635703896,-0.2566014232433414,0
-0.3872190205490628,-0.12340015110685104,0
-0.24450832957406865,-0.3258780022943001,0
-0.40765515540175573,-0.02479319126413024,0
-0.37406419396027274,0.1664092644951381,0
-0.21728970898537733,-0.3481693371655401,0
-0.20088283296940762,-0.3590340330076171,0
-0.37224812314022243,0.17752558331239893,0
-0.15895115211861507,-0.38163487999696094,0
-0.32090880721370474,-0.2622152633374329,0
-0.2515520822267976,-0.3305926757992751,0
-0.08119641380379954,-0.4084235231306988,0
-0.2910234672215768,-0.2992367656050277,0
-0.3362112599983137,-0.24907019396571115,0
0.048216557952934606,-0.41663870790565555,0
-0.42040404198720593,0.0037109819863070893,0
-0.3742469197607836,-0.1937401803509454,0
0.11785185045262596,-0.40564965710588163,0
-0.37073490106146845,-0.20455568591108614,0
-0.35129094187807564,0.2381822121872631,0
-0.23441493816556716,-0.3550160973297374,0
-0.38578909347862944,-0.18167628493490776,0
-0.39534742775086823,0.16246420248165666,0
0.03652446746408572,-0.4268686935840083,0
-0.4212121375777104,0.08360604055510117,0
-0.37175679506296133,0.21694985772072078,0
-0.40494273775062906,0.148843740782067,0
-0.21744554462412882,-0.3737850234326494,0
-0.4334202683297397,-0.0033781975772588495,0
-0.3847624557654673,-0.20172042647112784,0
-0.4009164240692347,0.1699118575744048,0
-0.42611711523924317,0.09434493706352873,0
-0.37010095019831313,-0.23318833232848024,0
-0.4088961513302312,-0.1582156810422438,0
-0.30606974496965467,-0.3153225842673805,0
-0.38186076660745377,-0.21947696120854437,0
-0.3940587608289236,-0.19896793519527403,0
-0.4229069854059746,-0.1300192161538623,0
-0.4036596164916902,-0.18357832537301358,0
-0.342522682504667,-0.28321206924730086,0
-0.43229436635224827,-0.10743940472749984,0
-0.39063946183641407,-0.21613708705545326,0
-0.42924512735107984,-0.12632433998478476,0
-0.35412834529805476,-0.27513474148548095,0
-0.403314544248725,0.1983486476078333,0
-0.41564860380455937,0.1736140733533263,0
-0.4192402649521144,0.16746943978082432,0
-0.33147713548887775,-0.3079547537842645,0
-0.45192813215871397,-0.037161778918658774,0
-0.4259411125970405,-0.158439325210287,0
-0.45002911754851677,-0.07009611446178489,0
-0.45459516221482144,0.041179304652520406,0
-0.4412364752772365,0.12073813924507125,0
-0.3856960472992953,-0.24783606926717877,0
-0.4042896741039434,0.21829533732928397,0
-0.3967646412665745,0.23366997044563878,0
-0.40736688709204766,0.21679229625400157,0
-0.42058596449112584,-0.1922991826813468,0
-0.4633333683137021,0.010980517867040239,0
-0.4634094846739036,-0.0312871901028019,0
-0.4215686750733509,-0.1973270172527876,0
-0.41416287837686727,-0.21461610962902877,0
-0.46618675911784313,-0.03457945580326338,0
-0.3969302110709824,-0.24881542051958463,0
-0.3494682611813686,-0.3134860717652634,0
-0.46510035950982187,-0.0708810212154162,0
-0.4710366130345521,-0.020244939921179386,0
-0.42712269979182316,0.2019812777630525,0
-0.32143823041453806,0.3476414735197835,0
-0.3870054087514477,-0.2745047185841323,0
-0.4690975757708608,0.07761695809892938,0
-0.44685209368056933,0.16538754187885468,0
-0.42809384704131753,-0.2114719830701459,0
-0.47366396511851877,-0.06770600058549,0
-0.47680586349370474,0.05056421442023224,0
-0.47970569559230314,-0.027275222071652155,0
-0.4322348743062469,0.2121259777657255,0
-0.2851733967011375,0.3891856622698152,0
-0.22206812537873855,0.4294671425057995,0
-0.4841272383303473,0.018601957231103316,0
-0.4844439909755703,-0.03178326957282877,0
-0.39015678526273917,0.29059728912605365,0
-0.4871020166931135,0.01938235770914,0
-0.4844131668875375,0.0629673497278937,0
-0.4159561882483671,0.25803179993669395,0
-0.4742498607115082,-0.12517184538352463,0
-0.2860526275775527,0.3996720911753894,0
-0.492237313305147,0.015851894258995546,0
-0.45678044903353515,0.1867818232621544,0
-0.4926389925207486,-0.04279752485258356,0
-0.4589693454873042,0.1867161641617622,0
-0.4885400472276675,-0.08852905335585626,0
-0.39363263974615526,-0.3042319919777439,0
-0.4976176175566935,-0.029621946297598584,0
-0.4356417718008078,0.244368567255495,0
-0.43743984182062806,-0.2432018416648925,0
-0.4238134914247079,0.26811542382835707,0
-0.20511056264645217,0.45873567782780245,0
-0.4965766863696572,0.08323083920298793,0
-0.37927650511276945,0.33267721252706645,0
-0.4968413296828663,0.0931907142119752,0
-0.34137832423588904,0.3741786750675697,0
-0.49238310378083483,0.12297458797505464,0
-0.37548259302379644,-0.34291941555075867,0
-0.5057588443487602,0.06170844061899075,0
-0.26972856543519896,0.43343682622727353,0
-0.48545643660375537,0.16117094827783088,0
-0.5124000704375251,0.010735143106059651,0
-0.43593464495271833,0.27139844120948964,0
-0.49064140376719,-0.1549070642529505,0
-0.14279678463751536,0.49534364337741815,0
-0.5157880198184692,-0.02742317352348719,0
-0.389633592301052,0.3406024731091535,0
-0.42344900504611604,0.299253060422268,0
-0.49678318880407246,0.15200984995535538,0
-0.5137402602307285,-0.08374101325525612,0
-0.44926519205259513,0.2648499284879414,0
-0.4633358352038373,0.2415568056571013,0
-0.4635295374912387,0.243345942139259,0
-0.4774942083232045,-0.2170835273471359,0
-0.4505348366686794,0.2705465559322577,0
-0.46966387765420675,0.23800425450588772,0
-0.4548128190081553,0.26726502196352087,0
-0.4531823452093128,0.271970894507333,0
-0.5156886618315255,0.12027770658844221,0
-0.5280417662849045,-0.05132773990469933,0
-0.39105301864819425,0.36000459110737815,0
-0.5323896641530207,0.012334654780197133,0
-0.5283616195821459,0.07410823407226662,0
-0.4355684081580462,0.3098504968928033,0
-0.05017767249976318,0.5331796235827466,0
-0.3261123776441291,0.4260541892599052,0
-0.2041327294886797,0.49726897451321156,0
-0.4705253372380795,0.26197264076276455,0
-0.46218353305335197,0.27836899342573956,0
-0.3268320414744608,0.4305402334666251,0
-0.3609446973259171,0.4037154526241115,0
-0.3660645758249275,0.40043618317360197,0
-0.3248733252149332,0.4357716217144759,0
-0.4599116171862114,0.29156485619907824,0
-0.4085323540245203,0.3615539489201728,0
-0.40048884733160955,0.3719164028447187,0
0.005370565919900876,0.5475212085819451,0
-0.41143962514503085,0.36279876650181125,0
-0.3733185006389911,0.4032840245915631,0
-0.20296857278889552,0.5117711081836812,0
-0.20066571946087441,0.5137532316707832,0
-0.19961531027157195,0.5152359180390332,0
-0.5529389648127861,-0.026077535227305267,0
-0.4000438986454419,0.38405160217574397,0
-0.4204580034361838,0.3631212506244988,0
-0.4054609045320308,0.381256679341043,0
-0.3005744623699053,0.469601344291721,0
-0.15548070371368536,0.5364824452968726,0
-0.28115502055756253,0.4837961917065542,0
-0.45601526284976657,0.32600340811719775,0
-0.4109081066547365,0.3827609114171394,0
-0.5601379204769641,0.052174197077667885,0
-0.5110277703928972,0.237601574202965,0
0.008609251390228733,0.5644989179373829,0
-0.33338749024531594,0.4568557653148611,0
-0.5579870957913886,0.09822461647326179,0
-0.39735290229325393,0.4052698049370236,0
-0.2657485265160937,0.5026409631323695,0
-0.2323201894381803,0.5200354066398487,0
-0.5341083119962978,0.20069650484672585,0
-0.41571854979153045,0.3922654060556743,0
0.07020198748904342,0.5682526126776383,0
0.462135077022658,0.3397319750733238,0
-0.2924727881832986,0.4945660824600094,0
-0.5263415508820062,0.23292019022463378,0
-0.4526955955560848,0.357081568301819,0
-0.4519826569980736,0.35959357042826046,0
-0.3415730794569864,0.46699143780189334,0
-0.0023890542783838687,0.5795746556616301,0
0.23927381142027024,0.5289819030134216,0
-0.5791896555165781,0.052692304727744076,0
-0.29556751377128043,0.5020381562507531,0
-0.16188634280497172,0.5606804892641518,0
-0.3164290471343477,0.4915402269027227,0
-0.3125145944041788,0.4952222797189206,0
-0.3107772261574219,0.4974950645636614,0
0.19538180678488967,0.5541526167622715,0
-0.10164468386218972,0.5797455345746634,0
-0.3836713404606396,0.4476741970021912,0
0.31307237600990134,0.5007823210474363,0
0.05743026545319664,0.5887973979662681,0
-0.5022268127839818,0.3145380888166863,0
-0.4758917470157432,0.354796278838519,0
-0.16967567801430303,0.5698709469796621,0
-0.05829366523579704,0.5927359969550096,0
-0.47648802509213006,0.35900788433465336,0
0.19549442561573346,0.56471658219641,0
-0.03812706407425285,0.5973831343696304,0
0.10761483172783734,0.5898633128379739,0
-0.49479780311479366,0.3404353322946608,0
-0.5370589463829716,0.27109440267114454,0
-0.04429087843261212,0.6009727237995895,0
-0.1715346217133898,0.5787168425377824,0
0.12997118413675435,0.5904694904930993,0
-0.35754207319438813,0.4887962923721815,0
-0.013455879938382487,0.6064573476130586,0
-0.607404651171835,0.015703329502432632,0
-0.39527923979045543,0.4627729044176919,0
0.02300741296849389,0.6091752909277245,0
-0.5140055135229442,0.3296113618464588,0
-0.3990386985065388,0.46350499517519816,0
-0.19651533878800773,0.5802378260274708,0
0.08388640824647862,0.6078525621591656,0
0.28481110148346245,0.5446409468352964,0
-0.3400599547195288,0.5131684064573202,0
-0.3455200390224173,0.5107170983251597,0
0.44606587537981784,0.42717298183908875,0
0.5763647711105683,0.2247056873429557,0
-0.14644346883111117,0.6020654312068361,0
-0.16839425811791092,0.5973385376588746,0
0.20224177649035757,0.5878024364610261,0
0.26159857434549505,0.5650001027450148,0
-0.37980729170295696,0.4946239431231812,0
0.41869496016908603,0.4635196349848199,0
-0.43767611374557214,0.4470425515496579,0
-0.12817068115264393,0.6133785174672594,0
-0.533237189109103,0.33102045119978113,0
0.35240700029922056,0.5205605237353439,0
0.2443066652553325,0.5802996844901465,0
0.2711833356840451,0.5693457567567017,0
-0.25766765554745286,0.576685267162528,0
0.1757859728778932,0.6077197870820631,0
-0.36858783903018333,0.5153975034774825,0
0.11553126248075422,0.6240301650300563,0
0.49802041156490134,0.3949788993789982,0
0.2599970763292905,0.5811262577170558,0
-0.1851247372858786,0.610172589172065,0
0.4860796072254972,0.41422931596124396,0
-0.08311881952291414,0.6342161543507429,0
0.04077147664622554,0.6393419406956943,0
0.40784509429253735,0.4953447035651962,0
-0.2643407483880173,0.5857589392270358,0
0.24038020096113047,0.5970716028993108,0
0.16079281578139012,0.6242694836864221,0
-0.22991649930187594,0.6033213928661515,0
0.14137980100361408,0.6310020899232676,0
0.2127595229673748,0.6117032457738201,0
0.278062695203825,0.5860257732640287,0
0.22665504918284632,0.6088285111341567,0
0.47418254229251783,0.445530229925108,0
0.33424888279114945,0.5593992844589577,0
0.08378196997165778,0.6472527068481152,0
0.16410619270180227,0.6327181492984768,0
0.39207132840643144,0.5242640463570064,0
-0.14277505453445244,0.6399215753480514,0
0.37176036241528093,0.5412875369601237,0
0.06534628482707476,0.6544031309025466,0
0.20511854554165862,0.6259054328737673,0
-0.3193233237496677,0.5772204790994191,0
0.48357871433212635,0.45013790730116066,0
-0.2240714707033329,0.6225657640199279,0
0.2412200177916077,0.6171990825526122,0
0.16351191234291054,0.6432054982580924,0
0.5368091013853951,0.39193762912432356,0
0.26797931958732124,0.6093421557053394,0
0.5196204256121877,0.41765902089031115,0
0.21309192765286752,0.6327495119065427,0
